timestamp,x,y,cs_x,cs_y
1762729762.178336,-1.317504,-0.168483,0.094374,3.264869
1762729762.224062,-1.316635,-0.167693,0.097940,3.248795
1762729762.274465,-1.314903,-0.167446,0.097682,3.260687
1762729762.326348,-1.313528,-0.168036,0.097788,3.262722
1762729762.379042,-1.318414,-0.166244,0.099865,3.254114
1762729762.425919,-1.316620,-0.167633,0.100099,3.252134
1762729762.476759,-1.314605,-0.166290,0.099811,3.262704
1762729762.525954,-1.316373,-0.166089,0.098138,3.257500
1762729762.574252,-1.316201,-0.166321,0.099198,3.255778
1762729762.624068,-1.314899,-0.166568,0.099936,3.253230
1762729762.674149,-1.315012,-0.166526,0.101504,3.258268
1762729762.724213,-1.313093,-0.167527,0.099138,3.262494
1762729762.773975,-1.314136,-0.167792,0.098704,3.237310
1762729762.824180,-1.312769,-0.167524,0.097736,3.257929
1762729762.878742,-1.315767,-0.166924,0.097577,3.257487
1762729762.924901,-1.314029,-0.167441,0.099130,3.248067
1762729762.973982,-1.315742,-0.165765,0.100984,3.261858
1762729763.024974,-1.316900,-0.167897,0.096208,3.257326
1762729763.074100,-1.316450,-0.165722,0.097524,3.260695
1762729763.125215,-1.316462,-0.167370,0.097569,3.254922
1762729763.175276,-1.314290,-0.168223,0.098765,3.250297
1762729763.225052,-1.316865,-0.166628,0.096134,3.252093
1762729763.276083,-1.315531,-0.165575,0.101122,3.255323
1762729763.323988,-1.315990,-0.167933,0.098238,3.243651
1762729763.375562,-1.315123,-0.168801,0.099947,3.232575
1762729763.424284,-1.312918,-0.168070,0.099137,3.262506
1762729763.474033,-1.314591,-0.169006,0.095216,3.236967
1762729763.528904,-1.316676,-0.165034,0.102535,3.244037
1762729763.574809,-1.316429,-0.165223,0.097974,3.254406
1762729763.624084,-1.315324,-0.166824,0.100238,3.245742
1762729763.674087,-1.314839,-0.169431,0.098853,3.235697
1762729763.726473,-1.316136,-0.167732,0.095869,3.252182
1762729763.774122,-1.317805,-0.165107,0.101682,3.250605
1762729763.824172,-1.315385,-0.167100,0.096311,3.255439
1762729763.873996,-1.314681,-0.166834,0.097694,3.244805
1762729763.924079,-1.315582,-0.166805,0.099229,3.250861
1762729763.973983,-1.314060,-0.167949,0.100158,3.251120
1762729764.024111,-1.314869,-0.167656,0.098487,3.244951
1762729764.074015,-1.314046,-0.166856,0.099107,3.240753
1762729764.126465,-1.313902,-0.166293,0.101695,3.236595
1762729764.176953,-1.315918,-0.165666,0.098116,3.246143
1762729764.229042,-1.310173,-0.168489,0.099539,3.254663
1762729764.279073,-1.313051,-0.165132,0.097888,3.245007
1762729764.325071,-1.310567,-0.165723,0.099263,3.230747
1762729764.375542,-1.309280,-0.164287,0.101105,3.245932
1762729764.428302,-1.305015,-0.166279,0.098815,3.248022
1762729764.476115,-1.308167,-0.164058,0.099435,3.249086
1762729764.523970,-1.305897,-0.162403,0.097134,3.254019
1762729764.574156,-1.299320,-0.164422,0.097548,3.254860
1762729764.625152,-1.295418,-0.160724,0.097943,3.247490
1762729764.679025,-1.296163,-0.157678,0.099405,3.253020
1762729764.729044,-1.287196,-0.160532,0.099090,3.245490
1762729764.779084,-1.281166,-0.151324,0.101751,3.242203
1762729764.824698,-1.268105,-0.151352,0.101704,3.247577
1762729764.874249,-1.258039,-0.151734,0.101057,3.249574
1762729764.924863,-1.242092,-0.150501,0.097060,3.257615
1762729764.979013,-1.233456,-0.146426,0.099946,3.248858
1762729765.024487,-1.216624,-0.140485,0.097125,3.250027
1762729765.074318,-1.210638,-0.138402,0.098673,3.259956
1762729765.124718,-1.189226,-0.136245,0.101159,3.249008
1762729765.175258,-1.177131,-0.136320,0.099089,3.250537
1762729765.223931,-1.155440,-0.134044,0.099599,3.245404
1762729765.273982,-1.144570,-0.131952,0.098500,3.258774
1762729765.324893,-1.121561,-0.131467,0.096136,3.252735
1762729765.373971,-1.113971,-0.124374,0.098425,3.256502
1762729765.424217,-1.105892,-0.123199,0.098185,3.234870
1762729765.474078,-1.084723,-0.117537,0.099038,3.263848
1762729765.524018,-1.068239,-0.120159,0.098607,3.241446
1762729765.574174,-1.059391,-0.114213,0.096714,3.252055
1762729765.623968,-1.049679,-0.110917,0.098326,3.244946
1762729765.674097,-1.035801,-0.108031,0.099071,3.246181
1762729765.724751,-1.022300,-0.106745,0.098089,3.252722
1762729765.774058,-1.010111,-0.100417,0.097260,3.244657
1762729765.824576,-0.995420,-0.091610,0.100104,3.254979
1762729765.875286,-0.987811,-0.089520,0.097702,3.243651
1762729765.925945,-0.977120,-0.087393,0.097247,3.251501
1762729765.975009,-0.963080,-0.076083,0.098015,3.246017
1762729766.029023,-0.951518,-0.070207,0.097253,3.256645
1762729766.074232,-0.932426,-0.061191,0.098273,3.251524
1762729766.124036,-0.918613,-0.056867,0.100841,3.239184
1762729766.174164,-0.909895,-0.048124,0.098292,3.247464
1762729766.226876,-0.896310,-0.045747,0.097326,3.245004
1762729766.274607,-0.872465,-0.035489,0.097335,3.246225
1762729766.324139,-0.863493,-0.030483,0.096945,3.242855
1762729766.374037,-0.852027,-0.026525,0.096522,3.250786
1762729766.423955,-0.839178,-0.024395,0.098324,3.235821
1762729766.474482,-0.817813,-0.020223,0.102108,3.254276
1762729766.524756,-0.810973,-0.020183,0.097354,3.240224
1762729766.574222,-0.810973,-0.020183,0.099059,3.238782
1762729766.624126,-0.810973,-0.020183,0.098189,3.247231
1762729766.674355,-0.779244,-0.015342,0.098556,3.249363
1762729766.723989,-0.776476,-0.015416,0.098635,3.255741
1762729766.774192,-0.771923,-0.013608,0.097697,3.242534
1762729766.826499,-0.766814,-0.011625,0.099151,3.243832
1762729766.874141,-0.764798,-0.010894,0.098338,3.237173
1762729766.924114,-0.762462,-0.011518,0.101442,3.243417
1762729766.973961,-0.767646,-0.008606,0.100781,3.236817
1762729767.023986,-0.766879,-0.010175,0.099562,3.248161
1762729767.077131,-0.772804,-0.009320,0.100321,3.245530
1762729767.123983,-0.773903,-0.013398,0.098890,3.251976
1762729767.176342,-0.776347,-0.017963,0.095837,3.231174
1762729767.224003,-0.788283,-0.016278,0.100196,3.245519
1762729767.274891,-0.788946,-0.022220,0.099986,3.238938
1762729767.324205,-0.793928,-0.020912,0.101275,3.253099
1762729767.374042,-0.806088,-0.021837,0.099516,3.245517
1762729767.424627,-0.808629,-0.025193,0.102056,3.241460
1762729767.477645,-0.816317,-0.024888,0.101760,3.241062
1762729767.525145,-0.816317,-0.024888,0.099540,3.249092
1762729767.575793,-0.837077,-0.028738,0.100414,3.248848
1762729767.623957,-0.852212,-0.031998,0.096895,3.246765
1762729767.674023,-0.860689,-0.032149,0.101449,3.239599
1762729767.724117,-0.877064,-0.035430,0.098782,3.242050
1762729767.775828,-0.885643,-0.033041,0.098399,3.239667
1762729767.823921,-0.889894,-0.034551,0.100000,3.241662
1762729767.873927,-0.908091,-0.032927,0.099385,3.234567
1762729767.924071,-0.925147,-0.030094,0.095758,3.250712
1762729767.974031,-0.948171,-0.023562,0.101445,3.246272
1762729768.025744,-0.967840,-0.017696,0.097579,3.262354
1762729768.076206,-0.980765,-0.010742,0.100394,3.240951
1762729768.125124,-0.993706,-0.009527,0.096133,3.254025
1762729768.177841,-1.006243,-0.001527,0.096827,3.257705
1762729768.225158,-1.016962,0.005205,0.097686,3.251675
1762729768.273971,-1.030807,0.019237,0.099964,3.246969
1762729768.324848,-1.031448,0.019611,0.097519,3.260787
1762729768.376144,-1.039998,0.031357,0.100882,3.253268
1762729768.424172,-1.041931,0.040688,0.100375,3.253178
1762729768.474688,-1.045268,0.061759,0.101215,3.247502
1762729768.524426,-1.035517,0.070713,0.099189,3.257739
1762729768.576135,-1.036008,0.081153,0.098266,3.253737
1762729768.625654,-1.034031,0.089456,0.101933,3.246535
1762729768.674081,-1.032573,0.106021,0.098765,3.251221
1762729768.723962,-1.023192,0.109736,0.099808,3.250925
1762729768.774129,-1.017601,0.121200,0.099801,3.259612
1762729768.828981,-1.019400,0.132007,0.097406,3.265945
1762729768.874775,-1.013967,0.144311,0.098718,3.264061
1762729768.924033,-1.013915,0.164894,0.095999,3.258500
1762729768.975047,-1.009202,0.171832,0.096387,3.251498
1762729769.026153,-1.003561,0.176919,0.100487,3.246918
1762729769.074737,-0.998267,0.193858,0.098684,3.254815
1762729769.127807,-0.996174,0.203056,0.098775,3.257219
1762729769.174182,-0.996889,0.218826,0.097638,3.253912
1762729769.226010,-0.998202,0.231114,0.097326,3.252397
1762729769.274539,-0.998979,0.238600,0.097559,3.251362
1762729769.324385,-0.996567,0.243728,0.097686,3.256183
1762729769.376998,-0.996567,0.243728,0.098435,3.257205
1762729769.425379,-0.991453,0.257241,0.097022,3.258877
1762729769.478042,-0.990062,0.262221,0.097955,3.244866
1762729769.527446,-0.994037,0.275172,0.098438,3.253226
1762729769.578939,-0.992385,0.278026,0.099657,3.253490
1762729769.624059,-0.991108,0.287060,0.098113,3.258099
1762729769.674781,-0.994097,0.297646,0.098355,3.255415
1762729769.724647,-0.994173,0.305291,0.102227,3.246633
1762729769.776338,-0.994173,0.305291,0.098095,3.262989
1762729769.824908,-0.992245,0.319901,0.099717,3.248218
1762729769.874268,-0.998612,0.332513,0.096700,3.248166
1762729769.924224,-0.998612,0.332513,0.100144,3.259613
1762729769.973975,-1.005150,0.363513,0.096135,3.259077
1762729770.024550,-1.011120,0.376408,0.096642,3.263021
1762729770.076261,-1.007320,0.378062,0.097110,3.258686
1762729770.124239,-1.018029,0.398331,0.099388,3.254583
1762729770.175812,-1.026059,0.417803,0.095829,3.252375
1762729770.226932,-1.028887,0.438695,0.098034,3.249190
1762729770.274898,-1.037541,0.457634,0.098385,3.249267
1762729770.323953,-1.039529,0.473552,0.100719,3.262481
1762729770.374237,-1.040104,0.483508,0.099803,3.253253
1762729770.424314,-1.051973,0.508483,0.098004,3.255509
1762729770.478083,-1.052201,0.517249,0.097830,3.255877
1762729770.524046,-1.059307,0.544194,0.099851,3.256338
1762729770.574233,-1.057949,0.549171,0.098776,3.252796
1762729770.624022,-1.067031,0.566902,0.094633,3.263513
1762729770.674210,-1.067330,0.580455,0.100107,3.251341
1762729770.724049,-1.069208,0.602824,0.098989,3.266513
1762729770.776196,-1.069045,0.613205,0.101983,3.255630
1762729770.823933,-1.071821,0.637177,0.097874,3.262394
1762729770.874075,-1.072959,0.651085,0.102151,3.250636
1762729770.924196,-1.075836,0.663087,0.101114,3.262675
1762729770.974046,-1.076021,0.688958,0.099256,3.261319
1762729771.024893,-1.074443,0.698349,0.098223,3.254650
1762729771.076288,-1.074443,0.698349,0.097510,3.262675
1762729771.124803,-1.070911,0.723852,0.101148,3.269580
1762729771.174096,-1.068845,0.759653,0.099796,3.250921
1762729771.224241,-1.067099,0.787171,0.098994,3.250911
1762729771.274824,-1.068815,0.841169,0.100319,3.263089
1762729771.324192,-1.054659,0.846929,0.097815,3.258836
1762729771.374205,-1.049143,0.872492,0.099313,3.261546
1762729771.424010,-1.036737,0.889596,0.101262,3.253683
1762729771.476227,-1.045217,0.951542,0.100098,3.248585
1762729771.524101,-1.023312,0.928206,0.098701,3.262413
1762729771.574611,-1.006051,0.936098,0.098085,3.262957
1762729771.625251,-1.005270,0.962631,0.100484,3.259461
1762729771.677168,-0.984596,0.969897,0.101720,3.257777
1762729771.725745,-0.975188,0.976663,0.100393,3.253128
1762729771.774588,-0.956857,0.991456,0.100750,3.255607
1762729771.824573,-0.936990,0.997788,0.097664,3.264346
1762729771.874837,-0.930438,1.012863,0.101046,3.254316
1762729771.926210,-1.103917,1.469462,0.097726,3.264409
1762729771.974173,-0.900173,1.023261,0.099834,3.250877
1762729772.024052,-0.886054,1.019664,0.099123,3.262571
1762729772.074115,-0.876478,1.026930,0.100343,3.251615
1762729772.124088,-0.859896,1.044762,0.101312,3.264646
1762729772.174376,-0.849854,1.047464,0.100405,3.257746
1762729772.226953,-0.841667,1.055125,0.097141,3.253325
1762729772.274884,-0.817490,1.056663,0.097541,3.261626
1762729772.324088,-0.808342,1.066030,0.098978,3.254064
1762729772.374126,-0.781475,1.057059,0.099060,3.251919
1762729772.424046,-0.771437,1.058201,0.094907,3.263138
1762729772.474113,-0.746032,1.061179,0.099057,3.256968
1762729772.524015,-0.721913,1.064697,0.101763,3.252817
1762729772.574028,-0.693060,1.051532,0.099583,3.264160
1762729772.624002,-0.686286,1.058934,0.098326,3.257746
1762729772.674118,-0.671547,1.053432,0.096807,3.252975
1762729772.723999,-0.637919,1.025601,0.098249,3.260147
1762729772.774608,-0.626931,1.030282,0.098885,3.263759
1762729772.824313,-0.614832,1.022103,0.098592,3.257315
1762729772.874067,-0.587336,1.015447,0.099974,3.265230
1762729772.926279,-0.579381,1.029966,0.097156,3.264682
1762729772.976183,-0.566456,1.020674,0.095550,3.267132
1762729773.025788,-0.536124,1.005919,0.097792,3.257039
1762729773.075072,-0.520654,0.999099,0.099404,3.258009
1762729773.124461,-0.494133,0.986180,0.101613,3.252981
1762729773.175015,-0.480470,0.970902,0.096783,3.254449
1762729773.224720,-0.452035,0.956233,0.099367,3.256829
1762729773.273956,-0.427626,0.936975,0.099078,3.263876
1762729773.325313,-0.411260,0.923537,0.100169,3.253979
1762729773.376115,-0.383916,0.904799,0.099065,3.256758
1762729773.424018,-0.366940,0.887925,0.099728,3.254177
1762729773.474198,-0.334725,0.871114,0.101610,3.259573
1762729773.523964,-0.297305,0.830478,0.099519,3.263519
1762729773.574233,-0.292945,0.860752,0.098838,3.262850
1762729773.624012,-0.271406,0.823702,0.098682,3.262963
1762729773.674221,-0.226031,0.801958,0.099420,3.261588
1762729773.728153,-0.226031,0.801958,0.100112,3.259449
1762729773.777056,-0.199986,0.789924,0.097416,3.261946
1762729773.824054,-0.184607,0.778503,0.100423,3.261165
1762729773.874233,-0.184607,0.778503,0.098186,3.269997
1762729773.924030,-0.184607,0.778503,0.098871,3.256655
1762729773.973952,-0.184607,0.778503,0.099942,3.254424
1762729774.024102,-0.125011,0.743564,0.101011,3.261512
1762729774.074283,-0.125011,0.743564,0.099456,3.256243
1762729774.128402,-0.125011,0.743564,0.098236,3.254376
1762729774.175339,-0.125011,0.743564,0.097139,3.260374
1762729774.224020,-0.125011,0.743564,0.098080,3.265839
1762729774.275969,-0.125011,0.743564,0.098611,3.262526
1762729774.324959,-0.125011,0.743564,0.099915,3.262491
1762729774.376040,-0.125011,0.743564,0.098279,3.261015
1762729774.426499,-0.125011,0.743564,0.100727,3.261996
1762729774.474004,-0.125011,0.743564,0.100597,3.266728
1762729774.524149,-0.125011,0.743564,0.098653,3.254004
1762729774.574370,-0.125011,0.743564,0.102228,3.259100
1762729774.624135,-0.125011,0.743564,0.098754,3.256965
1762729774.674079,-0.125011,0.743564,0.099976,3.258192
1762729774.723975,-0.125011,0.743564,0.096803,3.263110
1762729774.774012,-0.125011,0.743564,0.096843,3.252806
1762729774.824085,-0.125011,0.743564,0.097541,3.254108
1762729774.874546,-0.125011,0.743564,0.100044,3.270501
1762729774.925314,-0.125011,0.743564,0.099089,3.262970
1762729774.974143,-0.125011,0.743564,0.098772,3.249090
1762729775.024407,-0.134964,0.823028,0.098136,3.268776
1762729775.075398,-0.134964,0.823028,0.099371,3.256940
1762729775.124525,-0.134964,0.823028,0.097100,3.255831
1762729775.174124,-0.133318,0.787214,0.099239,3.260414
1762729775.224458,-0.133318,0.787214,0.094502,3.260430
1762729775.274620,-0.133318,0.787214,0.096130,3.262916
1762729775.325179,-0.133318,0.787214,0.100131,3.262047
1762729775.377216,-0.153930,0.893886,0.099167,3.253984
1762729775.426016,-0.153930,0.893886,0.096211,3.253598
1762729775.474111,-0.152792,0.896341,0.098590,3.263844
1762729775.523983,-0.152792,0.896341,0.098564,3.258243
1762729775.573974,-0.152792,0.896341,0.098722,3.264751
1762729775.625350,-0.160847,0.929312,0.103412,3.249474
1762729775.674301,-0.184859,1.046633,0.098214,3.256385
1762729775.724394,-0.177222,0.994801,0.099235,3.258586
1762729775.774227,-0.177222,0.994801,0.095927,3.269505
1762729775.824813,-0.175292,0.963481,0.098167,3.261939
1762729775.874458,-0.175292,0.963481,0.096623,3.256445
1762729775.924268,-0.185798,1.032082,0.099972,3.272121
1762729775.976908,-0.185798,1.032082,0.100131,3.268203
